,GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name,Description,Biotype,Chr,Start,End,Strand
1897,ENSMUSG00000027763,1156.29344,-0.382,0.140020643,-2.729057666,6.352E-03,0.048137255,Mbnl1,muscleblind like splicing factor 1 [Source:MGI Symbol;Acc:MGI:1928482],protein_coding,3,60472830,60629750,1
1898,ENSMUSG00000029106,1209.083854,-0.311,0.114074522,-2.728646158,6.359E-03,0.048171965,Add1,adducin 1 (alpha) [Source:MGI Symbol;Acc:MGI:87918],protein_coding,5,34573664,34632308,1
1899,ENSMUSG00000037031,9.831578276,2.762,1.012439399,2.72779389,6.376E-03,0.048271162,Tspan15,tetraspanin 15 [Source:MGI Symbol;Acc:MGI:1917673],protein_coding,10,62185396,62231251,-1
1900,ENSMUSG00000026987,148.8567019,0.653,0.239630071,2.724327588,6.443E-03,0.048755102,Baz2b,"bromodomain adjacent to zinc finger domain, 2B [Source:MGI Symbol;Acc:MGI:2442782]",protein_coding,2,59899363,60209839,-1
1901,ENSMUSG00000006728,574.0989975,0.384,0.140958654,2.723974143,6.450E-03,0.048781634,Cdk4,cyclin-dependent kinase 4 [Source:MGI Symbol;Acc:MGI:88357],protein_coding,10,127063534,127067920,1
1902,ENSMUSG00000020737,80.61443133,-0.888,0.325967177,-2.723352393,6.462E-03,0.04884785,Jpt1,Jupiter microtubule associated homolog 1 [Source:MGI Symbol;Acc:MGI:1096361],protein_coding,11,115497353,115514387,-1
1903,ENSMUSG00000026994,9.120958852,2.867,1.053080498,2.722294988,6.483E-03,0.048978688,Galnt3,polypeptide N-acetylgalactosaminyltransferase 3 [Source:MGI Symbol;Acc:MGI:894695],protein_coding,2,66082766,66124994,-1
1904,ENSMUSG00000026269,329.1113596,0.472,0.173482039,2.721834861,6.492E-03,0.049019542,Rnpepl1,arginyl aminopeptidase (aminopeptidase B)-like 1 [Source:MGI Symbol;Acc:MGI:1914170],protein_coding,1,92910783,92924384,1
1905,ENSMUSG00000004837,3.509426699,5.410,1.988135142,2.721380725,6.501E-03,0.049019542,Grap,GRB2-related adaptor protein [Source:MGI Symbol;Acc:MGI:1918770],protein_coding,11,61653265,61672784,1
1906,ENSMUSG00000070695,3.509426699,5.410,1.988135142,2.721380725,6.501E-03,0.049019542,Cntnap5a,contactin associated protein-like 5A [Source:MGI Symbol;Acc:MGI:3643623],protein_coding,1,115684756,116587323,1
1907,ENSMUSG00000027715,146.0118388,-0.667,0.245054812,-2.721325492,6.502E-03,0.049019542,Ccna2,cyclin A2 [Source:MGI Symbol;Acc:MGI:108069],protein_coding,3,36564865,36572150,-1
1908,ENSMUSG00000089818,49.02297798,-1.116,0.410147542,-2.720420762,6.520E-03,0.04912812,Gm15950,predicted gene 15950 [Source:MGI Symbol;Acc:MGI:3802178],unprocessed_pseudogene,16,13919427,13921399,-1
1909,ENSMUSG00000029156,252.5321143,-0.535,0.196817549,-2.719586067,6.536E-03,0.049226488,Sgcb,"sarcoglycan, beta (dystrophin-associated glycoprotein) [Source:MGI Symbol;Acc:MGI:1346523]",protein_coding,5,73632749,73647790,-1
1910,ENSMUSG00000005043,177.7467668,0.605,0.222538801,2.719140443,6.545E-03,0.049267052,Sgsh,N-sulfoglucosamine sulfohydrolase (sulfamidase) [Source:MGI Symbol;Acc:MGI:1350341],protein_coding,11,119343425,119355536,-1
1911,ENSMUSG00000032420,417.5338501,0.440,0.162018952,2.71860256,6.556E-03,0.049321407,Nt5e,"5' nucleotidase, ecto [Source:MGI Symbol;Acc:MGI:99782]",protein_coding,9,88327197,88372092,1
1912,ENSMUSG00000027386,115.0653297,-0.733,0.269706825,-2.718101703,6.566E-03,0.049352004,Fbln7,fibulin 7 [Source:MGI Symbol;Acc:MGI:1917620],protein_coding,2,128862981,128897034,1
1913,ENSMUSG00000006522,3.868366121,-5.264,1.9367911,-2.718051317,6.567E-03,0.049352004,Itih3,"inter-alpha trypsin inhibitor, heavy chain 3 [Source:MGI Symbol;Acc:MGI:96620]",protein_coding,14,30908572,30923760,-1
1914,ENSMUSG00000001175,878.5808778,-0.337,0.123881258,-2.717166296,6.584E-03,0.049458319,Calm1,calmodulin 1 [Source:MGI Symbol;Acc:MGI:88251],protein_coding,12,100199435,100209814,1
1915,ENSMUSG00000053617,663.7526432,-0.372,0.136927164,-2.716361253,6.600E-03,0.04954104,Sh3pxd2a,SH3 and PX domains 2A [Source:MGI Symbol;Acc:MGI:1298393],protein_coding,19,47260174,47464401,-1
1916,ENSMUSG00000022780,29.17554291,1.443,0.531363666,2.716267455,6.602E-03,0.04954104,Meltf,melanotransferrin [Source:MGI Symbol;Acc:MGI:1353421],protein_coding,16,31878810,31899020,1
1917,ENSMUSG00000052105,194.2752378,-0.611,0.225189058,-2.715383096,6.620E-03,0.049647631,Mtcl1,microtubule crosslinking factor 1 [Source:MGI Symbol;Acc:MGI:1915867],protein_coding,17,66336982,66449750,-1
1918,ENSMUSG00000022995,506.8056141,-0.411,0.151618556,-2.713721978,6.653E-03,0.049871232,Enah,ENAH actin regulator [Source:MGI Symbol;Acc:MGI:108360],protein_coding,1,181896384,182019990,-1
1919,ENSMUSG00000036833,21.94167987,1.677,0.618387715,2.712442603,6.679E-03,0.050038064,Pnpla7,patatin-like phospholipase domain containing 7 [Source:MGI Symbol;Acc:MGI:2385325],protein_coding,2,24976033,25054057,1
1920,ENSMUSG00000000142,27.94968439,-1.483,0.546862835,-2.711436379,6.699E-03,0.050164045,Axin2,axin 2 [Source:MGI Symbol;Acc:MGI:1270862],protein_coding,11,108920349,108950783,1
1921,ENSMUSG00000020745,970.3210131,-0.325,0.119896715,-2.709637937,6.736E-03,0.050410575,Pafah1b1,"platelet-activating factor acetylhydrolase, isoform 1b, subunit 1 [Source:MGI Symbol;Acc:MGI:109520]",protein_coding,11,74673949,74724670,-1
1922,ENSMUSG00000085939,1007.954585,0.331,0.122021479,2.708860721,6.751E-03,0.050502523,Cd63-ps,"CD63 antigen, pseudogene [Source:MGI Symbol;Acc:MGI:105972]",transcribed_processed_pseudogene,18,50134726,50135600,1
1923,ENSMUSG00000032514,8.153224486,3.084,1.138439488,2.708547193,6.758E-03,0.050521619,Ttc21a,tetratricopeptide repeat domain 21A [Source:MGI Symbol;Acc:MGI:1921302],protein_coding,9,119937606,119967793,1
1924,ENSMUSG00000020594,630.6446056,0.394,0.145598308,2.70839017,6.761E-03,0.050521619,Pum2,pumilio RNA-binding family member 2 [Source:MGI Symbol;Acc:MGI:1931751],protein_coding,12,8674134,8752581,1
1925,ENSMUSG00000034163,246.0017165,-0.525,0.193777039,-2.707716574,6.775E-03,0.050597967,Zfc3h1,"zinc finger, C3H1-type containing [Source:MGI Symbol;Acc:MGI:2446143]",protein_coding,10,115384959,115432772,1
1926,ENSMUSG00000030560,407.9255198,-0.436,0.161154784,-2.707136694,6.787E-03,0.050645242,Ctsc,cathepsin C [Source:MGI Symbol;Acc:MGI:109553],protein_coding,7,88278085,88310888,1
1927,ENSMUSG00000022883,380.696233,-0.440,0.162614148,-2.70691238,6.791E-03,0.050645242,Robo1,roundabout guidance receptor 1 [Source:MGI Symbol;Acc:MGI:1274781],protein_coding,16,72308306,73046095,1
1928,ENSMUSG00000020684,23.20033076,1.625,0.600437527,2.70688964,6.792E-03,0.050645242,Rasl10b,"RAS-like, family 10, member B [Source:MGI Symbol;Acc:MGI:2685575]",protein_coding,11,83409137,83421039,1
1929,ENSMUSG00000034022,483.2040996,0.412,0.152308875,2.705662003,6.817E-03,0.050806477,Cpsf1,cleavage and polyadenylation specific factor 1 [Source:MGI Symbol;Acc:MGI:2679722],protein_coding,15,76595803,76607591,-1
1930,ENSMUSG00000005986,140.0160814,0.687,0.254256232,2.702746036,6.877E-03,0.05122776,Ankrd13d,"ankyrin repeat domain 13 family, member D [Source:MGI Symbol;Acc:MGI:1915673]",protein_coding,19,4270180,4283137,-1
1931,ENSMUSG00000083262,248.2137542,-0.521,0.193154704,-2.697220292,6.992E-03,0.052058736,Gm14470,predicted gene 14470 [Source:MGI Symbol;Acc:MGI:3650278],processed_pseudogene,X,10680964,10681429,1
1932,ENSMUSG00000001576,495.7013373,-0.399,0.148080263,-2.696279393,7.012E-03,0.052179004,Ergic1,endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1 [Source:MGI Symbol;Acc:MGI:1914708],protein_coding,17,26561489,26656934,1
1933,ENSMUSG00000030214,31.21426811,1.493,0.554109864,2.694654248,7.046E-03,0.052403734,Plbd1,phospholipase B domain containing 1 [Source:MGI Symbol;Acc:MGI:1914107],protein_coding,6,136612070,136661928,-1
1934,ENSMUSG00000035877,174.1209562,-0.615,0.228218455,-2.694502869,7.049E-03,0.052403734,Zhx3,zinc fingers and homeoboxes 3 [Source:MGI Symbol;Acc:MGI:2444772],protein_coding,2,160748708,160872998,-1
1935,ENSMUSG00000081208,458.1571024,-0.414,0.153801171,-2.693933789,7.061E-03,0.052466161,Gm11400,predicted gene 11400 [Source:MGI Symbol;Acc:MGI:3705645],processed_pseudogene,11,3149742,3150955,-1
1936,ENSMUSG00000069053,112.1187252,-0.760,0.28221425,-2.693502885,7.071E-03,0.052506893,Uba1y,"ubiquitin-activating enzyme, Chr Y [Source:MGI Symbol;Acc:MGI:98891]",protein_coding,Y,818649,844224,1
1937,ENSMUSG00000067787,237.4357721,-0.531,0.197005238,-2.693209554,7.077E-03,0.052525983,Blcap,bladder cancer associated protein [Source:MGI Symbol;Acc:MGI:1858907],protein_coding,2,157556362,157571274,-1
1938,ENSMUSG00000027075,32.42900732,1.345,0.499388334,2.6927978,7.086E-03,0.052563756,Slc43a1,"solute carrier family 43, member 1 [Source:MGI Symbol;Acc:MGI:1931352]",protein_coding,2,84838850,84863594,1
1939,ENSMUSG00000029385,105.3412595,0.787,0.292480691,2.692348061,7.095E-03,0.052591407,Ccng2,cyclin G2 [Source:MGI Symbol;Acc:MGI:1095734],protein_coding,5,93267257,93276231,1
1940,ENSMUSG00000098112,3.457983512,5.393,2.002963374,2.692278484,7.097E-03,0.052591407,Bin2,bridging integrator 2 [Source:MGI Symbol;Acc:MGI:3611448],protein_coding,15,100641077,100669553,-1
1941,ENSMUSG00000020623,42.66202538,-1.223,0.454412834,-2.691293876,7.118E-03,0.052719716,Map2k6,mitogen-activated protein kinase kinase 6 [Source:MGI Symbol;Acc:MGI:1346870],protein_coding,11,110399122,110525522,1
1942,ENSMUSG00000096449,118.5940317,0.716,0.266081063,2.689362569,7.159E-03,0.052998432,Gm4076,predicted gene 4076 [Source:MGI Symbol;Acc:MGI:3782251],processed_pseudogene,13,85126550,85127514,-1
1943,ENSMUSG00000042599,23.88165516,1.620,0.602585552,2.687801813,7.192E-03,0.053219371,Kdm7a,lysine (K)-specific demethylase 7A [Source:MGI Symbol;Acc:MGI:2443388],protein_coding,6,39136623,39206789,-1
1944,ENSMUSG00000025355,45.19200443,-1.172,0.43609292,-2.687415024,7.201E-03,0.053253637,Mmp19,matrix metallopeptidase 19 [Source:MGI Symbol;Acc:MGI:1927899],protein_coding,10,128790910,128800824,1
1945,ENSMUSG00000084329,88.42149166,-0.854,0.317931627,-2.687149545,7.206E-03,0.053268582,Gm6733,predicted gene 6733 [Source:MGI Symbol;Acc:MGI:3645402],processed_pseudogene,11,72833461,72835380,1
1946,ENSMUSG00000028833,467.6441488,-0.407,0.15163785,-2.686487595,7.221E-03,0.053346819,Ncdn,neurochondrin [Source:MGI Symbol;Acc:MGI:1347351],protein_coding,4,126743750,126753438,-1
1947,ENSMUSG00000036745,56.98823523,-1.035,0.385505546,-2.685580603,7.240E-03,0.053459745,Ttll7,"tubulin tyrosine ligase-like family, member 7 [Source:MGI Symbol;Acc:MGI:1918142]",protein_coding,3,146852367,146984009,1
1948,ENSMUSG00000026245,246.470619,-0.546,0.203462773,-2.685437827,7.243E-03,0.053459745,Farsb,"phenylalanyl-tRNA synthetase, beta subunit [Source:MGI Symbol;Acc:MGI:1346035]",protein_coding,1,78417975,78488897,-1
1949,ENSMUSG00000070939,130.7015076,0.701,0.261285411,2.682268277,7.312E-03,0.053941259,Tgfbrap1,"transforming growth factor, beta receptor associated protein 1 [Source:MGI Symbol;Acc:MGI:2447427]",protein_coding,1,43047200,43098637,-1
1950,ENSMUSG00000024101,253.9001721,0.512,0.190912005,2.681803611,7.323E-03,0.053988535,Washc1,WASH complex subunit 1 [Source:MGI Symbol;Acc:MGI:1916017],protein_coding,17,66111545,66120503,1
1951,ENSMUSG00000059474,81.03814043,0.882,0.329208415,2.679463503,7.374E-03,0.05433949,Mbtd1,mbt domain containing 1 [Source:MGI Symbol;Acc:MGI:2143977],protein_coding,11,93885852,93946985,1
1952,ENSMUSG00000033306,139.9895818,-0.662,0.247016429,-2.678837157,7.388E-03,0.054387026,Lpp,LIM domain containing preferred translocation partner in lipoma [Source:MGI Symbol;Acc:MGI:2441849],protein_coding,16,24393507,24992578,1
1953,ENSMUSG00000073514,35.87140006,-1.353,0.504904343,-2.678827664,7.388E-03,0.054387026,Dok6,docking protein 6 [Source:MGI Symbol;Acc:MGI:3639495],protein_coding,18,89292424,89769528,-1
1954,ENSMUSG00000033170,45.03627489,-1.317,0.491764304,-2.677793469,7.411E-03,0.05452731,Card10,"caspase recruitment domain family, member 10 [Source:MGI Symbol;Acc:MGI:2146012]",protein_coding,15,78775138,78803042,-1
1955,ENSMUSG00000019907,444.1866135,-0.437,0.163438059,-2.676381909,7.442E-03,0.054729516,Ppp1r12a,"protein phosphatase 1, regulatory subunit 12A [Source:MGI Symbol;Acc:MGI:1309528]",protein_coding,10,108162193,108284475,1
1956,ENSMUSG00000032363,158.4332686,0.635,0.237354891,2.67542198,7.464E-03,0.05485843,Adamts7,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 7 [Source:MGI Symbol;Acc:MGI:1347346]",protein_coding,9,90163069,90208071,1
1957,ENSMUSG00000027546,147.3430043,0.647,0.242016053,2.67520167,7.468E-03,0.054866444,Atp9a,"ATPase, class II, type 9A [Source:MGI Symbol;Acc:MGI:1330826]",protein_coding,2,168634438,168742409,-1
1958,ENSMUSG00000089917,128.8163705,0.684,0.256010743,2.672184504,7.536E-03,0.05532339,Uckl1,uridine-cytidine kinase 1-like 1 [Source:MGI Symbol;Acc:MGI:1915806],protein_coding,2,181569149,181584892,-1
1959,ENSMUSG00000083355,137.6611513,-0.686,0.256727483,-2.672077371,7.538E-03,0.05532339,Gm11581,predicted gene 11581 [Source:MGI Symbol;Acc:MGI:3652083],processed_pseudogene,1,60809116,60809942,1
1960,ENSMUSG00000002881,70.61935956,0.904,0.338529084,2.671686592,7.547E-03,0.055359592,Nab1,Ngfi-A binding protein 1 [Source:MGI Symbol;Acc:MGI:107564],protein_coding,1,52457294,52500679,-1
1961,ENSMUSG00000028059,190.4320681,0.572,0.214212952,2.670331008,7.578E-03,0.055544829,Arhgef2,rho/rac guanine nucleotide exchange factor (GEF) 2 [Source:MGI Symbol;Acc:MGI:103264],protein_coding,3,88605966,88648052,1
1962,ENSMUSG00000025340,178.5490671,-0.610,0.228290243,-2.67012751,7.582E-03,0.055544829,Rabgef1,RAB guanine nucleotide exchange factor (GEF) 1 [Source:MGI Symbol;Acc:MGI:1929459],protein_coding,5,130171798,130214342,1
1963,ENSMUSG00000026170,30.34529819,1.382,0.517749624,2.670051849,7.584E-03,0.055544829,Cyp27a1,"cytochrome P450, family 27, subfamily a, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88594]",protein_coding,1,74713574,74737892,1
1964,ENSMUSG00000023953,129.5098445,-0.724,0.271374512,-2.668639765,7.616E-03,0.055750466,Polh,"polymerase (DNA directed), eta (RAD 30 related) [Source:MGI Symbol;Acc:MGI:1891457]",protein_coding,17,46171355,46202645,-1
1965,ENSMUSG00000030881,453.6607976,-0.415,0.155887803,-2.66535753,7.691E-03,0.056268952,Arfip2,ADP-ribosylation factor interacting protein 2 [Source:MGI Symbol;Acc:MGI:1924182],protein_coding,7,105634203,105640416,-1
1966,ENSMUSG00000032254,202.5683506,-0.561,0.210723365,-2.664258727,7.716E-03,0.056424382,Kif23,kinesin family member 23 [Source:MGI Symbol;Acc:MGI:1919069],protein_coding,9,61915905,61946774,-1
1967,ENSMUSG00000015468,5.786500425,4.595,1.727212666,2.66055802,7.801E-03,0.05701923,Notch4,notch 4 [Source:MGI Symbol;Acc:MGI:107471],protein_coding,17,34564268,34588503,1
1968,ENSMUSG00000027188,314.7939699,0.550,0.206897842,2.659756487,7.820E-03,0.057126049,Pamr1,peptidase domain containing associated with muscle regeneration 1 [Source:MGI Symbol;Acc:MGI:2445082],protein_coding,2,102550012,102643041,1
1969,ENSMUSG00000099464,3.413586204,5.359,2.018345693,2.655023452,7.930E-03,0.057904404,Gm5260,predicted gene 5260 [Source:MGI Symbol;Acc:MGI:3644614],processed_pseudogene,1,104513001,104514068,1
1970,ENSMUSG00000033209,166.0416302,-0.612,0.230547492,-2.654180409,7.950E-03,0.058001481,Ttc28,tetratricopeptide repeat domain 28 [Source:MGI Symbol;Acc:MGI:2140873],protein_coding,5,110879803,111289780,1
1971,ENSMUSG00000049690,17.80495067,-1.858,0.700038336,-2.654115804,7.952E-03,0.058001481,Nckap5,NCK-associated protein 5 [Source:MGI Symbol;Acc:MGI:2686394],protein_coding,1,125913620,126830799,-1
1972,ENSMUSG00000051223,986.7302372,-0.334,0.125867831,-2.652643875,7.986E-03,0.058225453,Bzw1,basic leucine zipper and W2 domains 1 [Source:MGI Symbol;Acc:MGI:1914132],protein_coding,1,58392898,58407353,1
1973,ENSMUSG00000073421,5.602976826,4.622,1.743172381,2.651464643,8.014E-03,0.058399551,H2-Ab1,"histocompatibility 2, class II antigen A, beta 1 [Source:MGI Symbol;Acc:MGI:103070]",protein_coding,17,34257689,34269419,1
1974,ENSMUSG00000026748,148.5078409,-0.715,0.269896921,-2.649845897,8.053E-03,0.058650362,Plxdc2,plexin domain containing 2 [Source:MGI Symbol;Acc:MGI:1914698],protein_coding,2,16356304,16755839,1
1975,ENSMUSG00000029245,8.162625296,-3.181,1.200799788,-2.649013554,8.073E-03,0.058765237,Epha5,Eph receptor A5 [Source:MGI Symbol;Acc:MGI:99654],protein_coding,5,84054761,84417382,-1
1976,ENSMUSG00000031467,36.63367601,1.276,0.481852266,2.647759854,8.103E-03,0.058953748,Agpat5,"1-acylglycerol-3-phosphate O-acyltransferase 5 (lysophosphatidic acid acyltransferase, epsilon) [Source:MGI Symbol;Acc:MGI:1196345]",protein_coding,8,18846277,18891361,1
1977,ENSMUSG00000037035,10.08693952,-2.707,1.023317827,-2.6453239,8.161E-03,0.059349852,Inhbb,inhibin beta-B [Source:MGI Symbol;Acc:MGI:96571],protein_coding,1,119415465,119422248,-1
1978,ENSMUSG00000037337,7.346764566,3.269,1.236097007,2.644965315,8.170E-03,0.059382746,Map4k1,mitogen-activated protein kinase kinase kinase kinase 1 [Source:MGI Symbol;Acc:MGI:1346882],protein_coding,7,28982050,29003279,1
1979,ENSMUSG00000035900,56.40638326,1.057,0.399592027,2.6446723,8.177E-03,0.059404155,Gramd4,GRAM domain containing 4 [Source:MGI Symbol;Acc:MGI:2676308],protein_coding,15,86057695,86137634,1
1980,ENSMUSG00000055717,3.310699828,5.321,2.015133173,2.640678074,8.274E-03,0.06007865,Slain1,"SLAIN motif family, member 1 [Source:MGI Symbol;Acc:MGI:2145578]",protein_coding,14,103650228,103704907,1
1981,ENSMUSG00000040549,961.041116,-0.328,0.124392109,-2.639984986,8.291E-03,0.060171265,Ckap5,cytoskeleton associated protein 5 [Source:MGI Symbol;Acc:MGI:1923036],protein_coding,2,91526762,91620664,1
1982,ENSMUSG00000058914,10.89876172,-2.521,0.955444717,-2.638813489,8.320E-03,0.060349118,C1qtnf3,C1q and tumor necrosis factor related protein 3 [Source:MGI Symbol;Acc:MGI:1932136],protein_coding,15,10952332,10980150,1
1983,ENSMUSG00000029616,560.1590077,0.373,0.141354651,2.638316329,8.332E-03,0.060407196,Erp29,endoplasmic reticulum protein 29 [Source:MGI Symbol;Acc:MGI:1914647],protein_coding,5,121428590,121452506,-1
1984,ENSMUSG00000062296,118.3710885,0.719,0.272476996,2.637929148,8.341E-03,0.060445725,Trank1,tetratricopeptide repeat and ankyrin repeat containing 1 [Source:MGI Symbol;Acc:MGI:1341834],protein_coding,9,111311739,111395775,1
1985,ENSMUSG00000026421,479.7482435,-0.415,0.157484226,-2.637200577,8.359E-03,0.060545196,Csrp1,cysteine and glycine-rich protein 1 [Source:MGI Symbol;Acc:MGI:88549],protein_coding,1,135720061,135752232,1
1986,ENSMUSG00000037646,263.2660045,-0.520,0.19708426,-2.636762347,8.370E-03,0.060592937,Vps13b,vacuolar protein sorting 13B [Source:MGI Symbol;Acc:MGI:1916380],protein_coding,15,35371160,35931229,1
1987,ENSMUSG00000037341,62.21116591,-0.995,0.377535451,-2.635640061,8.398E-03,0.060763092,Slc9a7,"solute carrier family 9 (sodium/hydrogen exchanger), member 7 [Source:MGI Symbol;Acc:MGI:2444530]",protein_coding,X,20105754,20291807,-1
1988,ENSMUSG00000032064,79.44371811,-0.884,0.335458679,-2.635329649,8.406E-03,0.060788101,Dixdc1,DIX domain containing 1 [Source:MGI Symbol;Acc:MGI:2679721],protein_coding,9,50662752,50739517,-1
1989,ENSMUSG00000071650,2421.727161,-0.262,0.099401569,-2.634997924,8.414E-03,0.060816949,Ganab,alpha glucosidase 2 alpha neutral subunit [Source:MGI Symbol;Acc:MGI:1097667],protein_coding,19,8898071,8916672,1
1990,ENSMUSG00000042105,112.279346,-0.736,0.279488188,-2.634092577,8.436E-03,0.060948714,Inpp5f,inositol polyphosphate-5-phosphatase F [Source:MGI Symbol;Acc:MGI:2141867],protein_coding,7,128611328,128696425,1
1991,ENSMUSG00000029119,208.4942144,-0.554,0.210402388,-2.633747814,8.445E-03,0.060979988,Man2b2,"mannosidase 2, alpha B2 [Source:MGI Symbol;Acc:MGI:1195262]",protein_coding,5,36806921,36830653,-1
1992,ENSMUSG00000037126,17.10215232,1.893,0.718829151,2.633219284,8.458E-03,0.061044309,Psd,pleckstrin and Sec7 domain containing [Source:MGI Symbol;Acc:MGI:1920978],protein_coding,19,46312087,46327156,-1
1993,ENSMUSG00000041420,154.0675072,-0.634,0.241030789,-2.632176864,8.484E-03,0.061201212,Meis3,Meis homeobox 3 [Source:MGI Symbol;Acc:MGI:108519],protein_coding,7,16175090,16186504,1
1994,ENSMUSG00000054733,44.61891825,1.124,0.427070058,2.631552404,8.500E-03,0.061265318,Msra,methionine sulfoxide reductase A [Source:MGI Symbol;Acc:MGI:106916],protein_coding,14,64122625,64455903,-1
